16-1-2 00:30:39.3|Info|Bootstrap|Starting Sonarr - /NzbDrone/NzbDrone.exe - Version 2.0.0.3645
16-1-2 00:30:47.4|Debug|MigrationLogger|Took: 00:00:00.0020530
16-1-2 00:30:47.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (79, '2016-01-02T00:30:47', 'dedupe_tags')
16-1-2 00:30:47.4|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:47.4|Debug|MigrationLogger|79: dedupe_tags migrated
16-1-2 00:30:47.4|Debug|MigrationLogger|Took: 00:00:00.0153180
16-1-2 00:30:47.4|Info|MigrationLogger|*** 81: move_dot_prefix_to_transmission_category migrating ***
16-1-2 00:30:47.4|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:47.4|Info|move_dot_prefix_to_transmission_category|Starting migration to 81
16-1-2 00:30:47.4|Debug|MigrationLogger|PerformDBOperation 
16-1-2 00:30:47.4|Debug|MigrationLogger|Performing DB Operation
16-1-2 00:30:47.4|Debug|MigrationLogger|Took: 00:00:00.0053180
16-1-2 00:30:47.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (81, '2016-01-02T00:30:47', 'move_dot_prefix_to_transmission_category')
16-1-2 00:30:47.4|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:47.4|Debug|MigrationLogger|81: move_dot_prefix_to_transmission_category migrated
16-1-2 00:30:47.4|Debug|MigrationLogger|Took: 00:00:00.0208610
16-1-2 00:30:47.4|Info|MigrationLogger|*** 82: add_fanzub_settings migrating ***
16-1-2 00:30:47.4|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:47.4|Info|add_fanzub_settings|Starting migration to 82
16-1-2 00:30:47.4|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Indexers SET ConfigContract = 'FanzubSettings' WHERE Implementation = 'Fanzub' AND ConfigContract = 'NullConfig'
16-1-2 00:30:47.4|Debug|MigrationLogger|UPDATE Indexers SET ConfigContract = 'FanzubSettings' WHERE Implementation = 'Fanzub' AND ConfigContract = 'NullConfig'
16-1-2 00:30:47.4|Debug|MigrationLogger|Took: 00:00:00.0069240
16-1-2 00:30:47.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (82, '2016-01-02T00:30:47', 'add_fanzub_settings')
16-1-2 00:30:47.4|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:47.4|Debug|MigrationLogger|82: add_fanzub_settings migrated
16-1-2 00:30:47.4|Debug|MigrationLogger|Took: 00:00:00.0184920
16-1-2 00:30:47.5|Info|MigrationLogger|*** 83: additonal_blacklist_columns migrating ***
16-1-2 00:30:47.5|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:47.5|Info|additonal_blacklist_columns|Starting migration to 83
16-1-2 00:30:47.5|Debug|MigrationLogger|AlterTable Blacklist
16-1-2 00:30:47.5|Debug|MigrationLogger|
16-1-2 00:30:47.5|Debug|MigrationLogger|Took: 00:00:00.0024690
16-1-2 00:30:47.5|Debug|MigrationLogger|CreateColumn Blacklist Size Int64
16-1-2 00:30:47.5|Debug|MigrationLogger|ALTER TABLE "Blacklist" ADD COLUMN "Size" INTEGER
16-1-2 00:30:47.5|Debug|MigrationLogger|Took: 00:00:00.0031920
16-1-2 00:30:47.5|Debug|MigrationLogger|AlterTable Blacklist
16-1-2 00:30:47.5|Debug|MigrationLogger|
16-1-2 00:30:47.5|Debug|MigrationLogger|Took: 00:00:00.0016580
16-1-2 00:30:47.5|Debug|MigrationLogger|CreateColumn Blacklist Protocol Int32
16-1-2 00:30:47.5|Debug|MigrationLogger|ALTER TABLE "Blacklist" ADD COLUMN "Protocol" INTEGER
16-1-2 00:30:47.5|Debug|MigrationLogger|Took: 00:00:00.0033230
16-1-2 00:30:47.5|Debug|MigrationLogger|AlterTable Blacklist
16-1-2 00:30:47.5|Debug|MigrationLogger|
16-1-2 00:30:47.5|Debug|MigrationLogger|Took: 00:00:00.0016650
16-1-2 00:30:47.5|Debug|MigrationLogger|CreateColumn Blacklist Indexer String
16-1-2 00:30:47.5|Debug|MigrationLogger|ALTER TABLE "Blacklist" ADD COLUMN "Indexer" TEXT
16-1-2 00:30:47.5|Debug|MigrationLogger|Took: 00:00:00.0023950
16-1-2 00:30:47.5|Debug|MigrationLogger|AlterTable Blacklist
16-1-2 00:30:47.5|Debug|MigrationLogger|
16-1-2 00:30:47.5|Debug|MigrationLogger|Took: 00:00:00.0025030
16-1-2 00:30:47.5|Debug|MigrationLogger|CreateColumn Blacklist Message String
16-1-2 00:30:47.5|Debug|MigrationLogger|ALTER TABLE "Blacklist" ADD COLUMN "Message" TEXT
16-1-2 00:30:47.5|Debug|MigrationLogger|Took: 00:00:00.0037060
16-1-2 00:30:47.5|Debug|MigrationLogger|AlterTable Blacklist
16-1-2 00:30:47.5|Debug|MigrationLogger|
16-1-2 00:30:47.5|Debug|MigrationLogger|Took: 00:00:00.0019500
16-1-2 00:30:47.5|Debug|MigrationLogger|CreateColumn Blacklist TorrentInfoHash String
16-1-2 00:30:47.5|Debug|MigrationLogger|ALTER TABLE "Blacklist" ADD COLUMN "TorrentInfoHash" TEXT
16-1-2 00:30:47.5|Debug|MigrationLogger|Took: 00:00:00.0025930
16-1-2 00:30:47.5|Debug|MigrationLogger|UpdateData 
16-1-2 00:30:47.5|Debug|MigrationLogger|UPDATE "Blacklist" SET "Protocol" = 1 WHERE 1 = 1
16-1-2 00:30:47.5|Debug|MigrationLogger|Took: 00:00:00.0019190
16-1-2 00:30:47.5|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (83, '2016-01-02T00:30:47', 'additonal_blacklist_columns')
16-1-2 00:30:47.5|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:47.6|Debug|MigrationLogger|83: additonal_blacklist_columns migrated
16-1-2 00:30:47.6|Debug|MigrationLogger|Took: 00:00:00.0129330
16-1-2 00:30:47.6|Info|MigrationLogger|*** 84: update_quality_minmax_size migrating ***
16-1-2 00:30:47.6|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:47.6|Info|update_quality_minmax_size|Starting migration to 84
16-1-2 00:30:47.6|Debug|MigrationLogger|AlterTable QualityDefinitions
16-1-2 00:30:47.6|Debug|MigrationLogger|
16-1-2 00:30:47.6|Debug|MigrationLogger|Took: 00:00:00.0034780
16-1-2 00:30:47.6|Debug|MigrationLogger|AlterColumn QualityDefinitions MinSize Double
16-1-2 00:30:47.6|Debug|MigrationLogger|CREATE TABLE "QualityDefinitions_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Quality" INTEGER NOT NULL, "Title" TEXT NOT NULL, "MinSize" NUMERIC, "MaxSize" INTEGER NOT NULL)
16-1-2 00:30:47.6|Debug|MigrationLogger|INSERT INTO "QualityDefinitions_temp" SELECT "Id", "Quality", "Title", "MinSize", "MaxSize" FROM "QualityDefinitions"
16-1-2 00:30:47.6|Debug|MigrationLogger|DROP TABLE "QualityDefinitions"
16-1-2 00:30:47.6|Debug|MigrationLogger|ALTER TABLE "QualityDefinitions_temp" RENAME TO "QualityDefinitions"
16-1-2 00:30:47.6|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_QualityDefinitions_Quality" ON "QualityDefinitions" ("Quality" ASC)
16-1-2 00:30:47.6|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_QualityDefinitions_Title" ON "QualityDefinitions" ("Title" ASC)
16-1-2 00:30:47.6|Debug|MigrationLogger|Took: 00:00:00.0463660
16-1-2 00:30:47.6|Debug|MigrationLogger|AlterTable QualityDefinitions
16-1-2 00:30:47.6|Debug|MigrationLogger|
16-1-2 00:30:47.6|Debug|MigrationLogger|Took: 00:00:00.0029650
16-1-2 00:30:47.6|Debug|MigrationLogger|AlterColumn QualityDefinitions MaxSize Double
16-1-2 00:30:47.7|Debug|MigrationLogger|CREATE TABLE "QualityDefinitions_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Quality" INTEGER NOT NULL, "Title" TEXT NOT NULL, "MinSize" NUMERIC, "MaxSize" NUMERIC)
16-1-2 00:30:47.7|Debug|MigrationLogger|INSERT INTO "QualityDefinitions_temp" SELECT "Id", "Quality", "Title", "MinSize", "MaxSize" FROM "QualityDefinitions"
16-1-2 00:30:47.7|Debug|MigrationLogger|DROP TABLE "QualityDefinitions"
16-1-2 00:30:47.7|Debug|MigrationLogger|ALTER TABLE "QualityDefinitions_temp" RENAME TO "QualityDefinitions"
16-1-2 00:30:47.7|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_QualityDefinitions_Quality" ON "QualityDefinitions" ("Quality" ASC)
16-1-2 00:30:47.7|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_QualityDefinitions_Title" ON "QualityDefinitions" ("Title" ASC)
16-1-2 00:30:47.7|Debug|MigrationLogger|Took: 00:00:00.0401590
16-1-2 00:30:47.7|Debug|MigrationLogger|ExecuteSqlStatement UPDATE QualityDefinitions SET MaxSize = NULL WHERE Quality = 10 OR MaxSize = 0
16-1-2 00:30:47.7|Debug|MigrationLogger|UPDATE QualityDefinitions SET MaxSize = NULL WHERE Quality = 10 OR MaxSize = 0
16-1-2 00:30:47.7|Debug|MigrationLogger|Took: 00:00:00.0028900
16-1-2 00:30:47.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (84, '2016-01-02T00:30:47', 'update_quality_minmax_size')
16-1-2 00:30:47.7|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:47.7|Debug|MigrationLogger|84: update_quality_minmax_size migrated
16-1-2 00:30:47.7|Debug|MigrationLogger|Took: 00:00:00.0156980
16-1-2 00:30:47.7|Info|MigrationLogger|*** 85: expand_transmission_urlbase migrating ***
16-1-2 00:30:47.7|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:47.8|Info|expand_transmission_urlbase|Starting migration to 85
16-1-2 00:30:47.8|Debug|MigrationLogger|PerformDBOperation 
16-1-2 00:30:47.8|Debug|MigrationLogger|Performing DB Operation
16-1-2 00:30:47.8|Debug|MigrationLogger|Took: 00:00:00.0043500
16-1-2 00:30:47.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (85, '2016-01-02T00:30:47', 'expand_transmission_urlbase')
16-1-2 00:30:47.8|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:47.8|Debug|MigrationLogger|85: expand_transmission_urlbase migrated
16-1-2 00:30:47.8|Debug|MigrationLogger|Took: 00:00:00.0190080
16-1-2 00:30:47.8|Info|MigrationLogger|*** 86: pushbullet_device_ids migrating ***
16-1-2 00:30:47.8|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:47.8|Info|pushbullet_device_ids|Starting migration to 86
16-1-2 00:30:47.9|Debug|MigrationLogger|PerformDBOperation 
16-1-2 00:30:47.9|Debug|MigrationLogger|Performing DB Operation
16-1-2 00:30:47.9|Debug|MigrationLogger|Took: 00:00:00.0043380
16-1-2 00:30:47.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (86, '2016-01-02T00:30:47', 'pushbullet_device_ids')
16-1-2 00:30:47.9|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:47.9|Debug|MigrationLogger|86: pushbullet_device_ids migrated
16-1-2 00:30:47.9|Debug|MigrationLogger|Took: 00:00:00.0180040
16-1-2 00:30:47.9|Info|MigrationLogger|*** 87: remove_eztv migrating ***
16-1-2 00:30:47.9|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:47.9|Info|remove_eztv|Starting migration to 87
16-1-2 00:30:47.9|Debug|MigrationLogger|ExecuteSqlStatement DELETE FROM Indexers WHERE Implementation = 'Eztv'
16-1-2 00:30:47.9|Debug|MigrationLogger|DELETE FROM Indexers WHERE Implementation = 'Eztv'
16-1-2 00:30:47.9|Debug|MigrationLogger|Took: 00:00:00.0021470
16-1-2 00:30:47.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (87, '2016-01-02T00:30:47', 'remove_eztv')
16-1-2 00:30:47.9|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:47.9|Debug|MigrationLogger|87: remove_eztv migrated
16-1-2 00:30:47.9|Debug|MigrationLogger|Took: 00:00:00.0124030
16-1-2 00:30:47.9|Info|MigrationLogger|*** 88: pushbullet_devices_channels_list migrating ***
16-1-2 00:30:47.9|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:47.9|Info|pushbullet_devices_channels_list|Starting migration to 88
16-1-2 00:30:47.9|Debug|MigrationLogger|PerformDBOperation 
16-1-2 00:30:48.0|Debug|MigrationLogger|Performing DB Operation
16-1-2 00:30:48.0|Debug|MigrationLogger|Took: 00:00:00.0076490
16-1-2 00:30:48.0|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (88, '2016-01-02T00:30:48', 'pushbullet_devices_channels_list')
16-1-2 00:30:48.0|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:48.0|Debug|MigrationLogger|88: pushbullet_devices_channels_list migrated
16-1-2 00:30:48.0|Debug|MigrationLogger|Took: 00:00:00.0182900
16-1-2 00:30:48.0|Info|MigrationLogger|*** 89: add_on_rename_to_notifcations migrating ***
16-1-2 00:30:48.0|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:48.0|Info|add_on_rename_to_notifcations|Starting migration to 89
16-1-2 00:30:48.0|Debug|MigrationLogger|AlterTable Notifications
16-1-2 00:30:48.0|Debug|MigrationLogger|
16-1-2 00:30:48.0|Debug|MigrationLogger|Took: 00:00:00.0051070
16-1-2 00:30:48.0|Debug|MigrationLogger|CreateColumn Notifications OnRename Boolean
16-1-2 00:30:48.0|Debug|MigrationLogger|ALTER TABLE "Notifications" ADD COLUMN "OnRename" INTEGER
16-1-2 00:30:48.0|Debug|MigrationLogger|Took: 00:00:00.0022930
16-1-2 00:30:48.0|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Notifications SET OnRename = OnDownload WHERE Implementation IN ('PlexServer', 'Xbmc', 'MediaBrowser')
16-1-2 00:30:48.0|Debug|MigrationLogger|UPDATE Notifications SET OnRename = OnDownload WHERE Implementation IN ('PlexServer', 'Xbmc', 'MediaBrowser')
16-1-2 00:30:48.0|Debug|MigrationLogger|Took: 00:00:00.0027720
16-1-2 00:30:48.0|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Notifications SET OnRename = 0 WHERE Implementation NOT IN ('PlexServer', 'Xbmc', 'MediaBrowser')
16-1-2 00:30:48.0|Debug|MigrationLogger|UPDATE Notifications SET OnRename = 0 WHERE Implementation NOT IN ('PlexServer', 'Xbmc', 'MediaBrowser')
16-1-2 00:30:48.0|Debug|MigrationLogger|Took: 00:00:00.0049170
16-1-2 00:30:48.0|Debug|MigrationLogger|AlterTable Notifications
16-1-2 00:30:48.0|Debug|MigrationLogger|
16-1-2 00:30:48.0|Debug|MigrationLogger|Took: 00:00:00.0020520
16-1-2 00:30:48.0|Debug|MigrationLogger|AlterColumn Notifications OnRename Boolean
16-1-2 00:30:48.1|Debug|MigrationLogger|CREATE TABLE "Notifications_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "OnGrab" INTEGER NOT NULL, "OnDownload" INTEGER NOT NULL, "Settings" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "ConfigContract" TEXT, "OnUpgrade" INTEGER, "Tags" TEXT, "OnRename" INTEGER NOT NULL)
16-1-2 00:30:48.1|Debug|MigrationLogger|INSERT INTO "Notifications_temp" SELECT "Id", "Name", "OnGrab", "OnDownload", "Settings", "Implementation", "ConfigContract", "OnUpgrade", "Tags", "OnRename" FROM "Notifications"
16-1-2 00:30:48.1|Debug|MigrationLogger|DROP TABLE "Notifications"
16-1-2 00:30:48.1|Debug|MigrationLogger|ALTER TABLE "Notifications_temp" RENAME TO "Notifications"
16-1-2 00:30:48.1|Debug|MigrationLogger|Took: 00:00:00.0268040
16-1-2 00:30:48.1|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Notifications SET OnGrab = 0 WHERE Implementation = 'PlexServer'
16-1-2 00:30:48.1|Debug|MigrationLogger|UPDATE Notifications SET OnGrab = 0 WHERE Implementation = 'PlexServer'
16-1-2 00:30:48.1|Debug|MigrationLogger|Took: 00:00:00.0041590
16-1-2 00:30:48.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (89, '2016-01-02T00:30:48', 'add_on_rename_to_notifcations')
16-1-2 00:30:48.1|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:48.1|Debug|MigrationLogger|89: add_on_rename_to_notifcations migrated
16-1-2 00:30:48.1|Debug|MigrationLogger|Took: 00:00:00.0176750
16-1-2 00:30:48.1|Info|MigrationLogger|*** 90: update_kickass_url migrating ***
16-1-2 00:30:48.1|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:48.1|Info|update_kickass_url|Starting migration to 90
16-1-2 00:30:48.1|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Indexers SET Settings = Replace(Settings, 'kickass.so', 'kat.cr') WHERE Implementation = 'KickassTorrents';UPDATE Indexers SET Settings = Replace(Settings, 'kickass.to', 'kat.cr') WHERE Implementation = 'KickassTorrents';UPDATE Indexers SET Settings = Replace(Settings, 'http://', 'https://') WHERE Implementation = 'KickassTorrents';
16-1-2 00:30:48.1|Debug|MigrationLogger|UPDATE Indexers SET Settings = Replace(Settings, 'kickass.so', 'kat.cr') WHERE Implementation = 'KickassTorrents';UPDATE Indexers SET Settings = Replace(Settings, 'kickass.to', 'kat.cr') WHERE Implementation = 'KickassTorrents';UPDATE Indexers SET Settings = Replace(Settings, 'http://', 'https://') WHERE Implementation = 'KickassTorrents';
16-1-2 00:30:48.1|Debug|MigrationLogger|Took: 00:00:00.0020830
16-1-2 00:30:48.1|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (90, '2016-01-02T00:30:48', 'update_kickass_url')
16-1-2 00:30:48.1|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:48.2|Debug|MigrationLogger|90: update_kickass_url migrated
16-1-2 00:30:48.2|Debug|MigrationLogger|Took: 00:00:00.0138840
16-1-2 00:30:48.2|Info|MigrationLogger|*** 91: added_indexerstatus migrating ***
16-1-2 00:30:48.2|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:48.2|Info|added_indexerstatus|Starting migration to 91
16-1-2 00:30:48.2|Debug|MigrationLogger|CreateTable IndexerStatus
16-1-2 00:30:48.2|Debug|MigrationLogger|CREATE TABLE "IndexerStatus" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "IndexerId" INTEGER NOT NULL, "InitialFailure" DATETIME, "MostRecentFailure" DATETIME, "EscalationLevel" INTEGER NOT NULL, "DisabledTill" DATETIME, "LastRssSyncReleaseInfo" TEXT)
16-1-2 00:30:48.2|Debug|MigrationLogger|Took: 00:00:00.0029290
16-1-2 00:30:48.2|Debug|MigrationLogger|CreateIndex IndexerStatus (IndexerId)
16-1-2 00:30:48.2|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_IndexerStatus_IndexerId" ON "IndexerStatus" ("IndexerId" ASC)
16-1-2 00:30:48.2|Debug|MigrationLogger|Took: 00:00:00.0032540
16-1-2 00:30:48.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (91, '2016-01-02T00:30:48', 'added_indexerstatus')
16-1-2 00:30:48.2|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:48.2|Debug|MigrationLogger|91: added_indexerstatus migrated
16-1-2 00:30:48.2|Debug|MigrationLogger|Took: 00:00:00.0129050
16-1-2 00:30:48.2|Info|MigrationLogger|*** 92: add_unverifiedscenenumbering migrating ***
16-1-2 00:30:48.2|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:48.2|Info|add_unverifiedscenenumbering|Starting migration to 92
16-1-2 00:30:48.2|Debug|MigrationLogger|AlterTable Episodes
16-1-2 00:30:48.2|Debug|MigrationLogger|
16-1-2 00:30:48.2|Debug|MigrationLogger|Took: 00:00:00.0050960
16-1-2 00:30:48.2|Debug|MigrationLogger|CreateColumn Episodes UnverifiedSceneNumbering Boolean
16-1-2 00:30:48.2|Debug|MigrationLogger|ALTER TABLE "Episodes" ADD COLUMN "UnverifiedSceneNumbering" INTEGER NOT NULL DEFAULT 0
16-1-2 00:30:48.2|Debug|MigrationLogger|Took: 00:00:00.0034320
16-1-2 00:30:48.2|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (92, '2016-01-02T00:30:48', 'add_unverifiedscenenumbering')
16-1-2 00:30:48.3|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:48.3|Debug|MigrationLogger|92: add_unverifiedscenenumbering migrated
16-1-2 00:30:48.3|Debug|MigrationLogger|Took: 00:00:00.0196090
16-1-2 00:30:48.3|Info|MigrationLogger|*** 93: naming_config_replace_illegal_characters migrating ***
16-1-2 00:30:48.3|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:48.3|Info|naming_config_replace_illegal_characters|Starting migration to 93
16-1-2 00:30:48.3|Debug|MigrationLogger|AlterTable NamingConfig
16-1-2 00:30:48.3|Debug|MigrationLogger|
16-1-2 00:30:48.3|Debug|MigrationLogger|Took: 00:00:00.0019390
16-1-2 00:30:48.3|Debug|MigrationLogger|CreateColumn NamingConfig ReplaceIllegalCharacters Boolean
16-1-2 00:30:48.3|Debug|MigrationLogger|ALTER TABLE "NamingConfig" ADD COLUMN "ReplaceIllegalCharacters" INTEGER NOT NULL DEFAULT 1
16-1-2 00:30:48.3|Debug|MigrationLogger|Took: 00:00:00.0032270
16-1-2 00:30:48.3|Debug|MigrationLogger|UpdateData 
16-1-2 00:30:48.3|Debug|MigrationLogger|UPDATE "NamingConfig" SET "ReplaceIllegalCharacters" = 1 WHERE 1 = 1
16-1-2 00:30:48.3|Debug|MigrationLogger|Took: 00:00:00.0025900
16-1-2 00:30:48.3|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (93, '2016-01-02T00:30:48', 'naming_config_replace_illegal_characters')
16-1-2 00:30:48.3|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:48.3|Debug|MigrationLogger|93: naming_config_replace_illegal_characters migrated
16-1-2 00:30:48.3|Debug|MigrationLogger|Took: 00:00:00.0174140
16-1-2 00:30:48.3|Info|MigrationLogger|*** 94: add_tvmazeid migrating ***
16-1-2 00:30:48.3|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:48.3|Info|add_tvmazeid|Starting migration to 94
16-1-2 00:30:48.3|Debug|MigrationLogger|AlterTable Series
16-1-2 00:30:48.4|Debug|MigrationLogger|
16-1-2 00:30:48.4|Debug|MigrationLogger|Took: 00:00:00.0074640
16-1-2 00:30:48.4|Debug|MigrationLogger|CreateColumn Series TvMazeId Int32
16-1-2 00:30:48.4|Debug|MigrationLogger|ALTER TABLE "Series" ADD COLUMN "TvMazeId" INTEGER NOT NULL DEFAULT 0
16-1-2 00:30:48.4|Debug|MigrationLogger|Took: 00:00:00.0071780
16-1-2 00:30:48.4|Debug|MigrationLogger|CreateIndex Series (TvMazeId)
16-1-2 00:30:48.4|Debug|MigrationLogger|CREATE INDEX "IX_Series_TvMazeId" ON "Series" ("TvMazeId" ASC)
16-1-2 00:30:48.4|Debug|MigrationLogger|Took: 00:00:00.0033250
16-1-2 00:30:48.4|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (94, '2016-01-02T00:30:48', 'add_tvmazeid')
16-1-2 00:30:48.4|Debug|MigrationLogger|Committing Transaction
16-1-2 00:30:48.4|Debug|MigrationLogger|94: add_tvmazeid migrated
16-1-2 00:30:48.4|Debug|MigrationLogger|Took: 00:00:00.0150140
16-1-2 00:30:48.4|Debug|MigrationLogger|Took: 00:00:08.4870062
16-1-2 00:30:48.4|Info|MigrationLogger|*** Migrating data source=/volumes/config/sonarr/logs.db;cache size=-10485760;datetimekind=Utc;journal mode=Wal;pooling=True;version=3 ***
16-1-2 00:30:48.5|Info|MigrationLogger|*** VersionMigration migrating ***
16-1-2 00:30:48.5|Debug|MigrationLogger|Beginning Transaction
16-1-2 00:30:48.5|Debug|MigrationLogger|CreateTable VersionInfo
16-1-2 00:30:48.5|Debug|MigrationLogger|CREATE TABLE "VersionInfo" ("Version" INTEGER NOT NULL)
